customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,num_active_services,senior_citizen,churn_score,predicted_label
ref-47,65,53.20326923341593,242.73058610581694,Month-to-month,DSL,Bank transfer (automatic),6,1,0.16986066517764864,0
ref-48,49,118.0,265.846067533175,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,0.2465128586808596,0
ref-49,56,59.110460409897826,1218.6819748228093,One year,DSL,Credit card (automatic),3,1,0.13721725045150263,0
ref-50,55,56.86885920964317,511.64031545616007,Month-to-month,Fiber optic,Mailed check,6,0,0.2874959766074997,0
ref-51,14,75.85905111298804,561.5256716931117,Two year,Fiber optic,Credit card (automatic),6,1,0.28047197269595686,0
ref-52,26,93.44407658727181,2373.779908597167,Month-to-month,No,Bank transfer (automatic),6,1,0.6330969117569255,1
ref-53,34,18.0,314.60287420057483,One year,No,Electronic check,3,0,0.4416332409862507,0
ref-54,36,19.897699278987417,728.723061897604,Month-to-month,Fiber optic,Electronic check,4,0,0.13014104376420024,0
ref-55,3,61.94053269289531,1727.840762267637,One year,Fiber optic,Electronic check,7,0,0.3924929693646924,0
ref-56,39,35.554760698802696,1493.8582600271588,One year,DSL,Mailed check,7,1,0.41840352987194446,0
ref-57,11,118.0,567.015892524866,One year,Fiber optic,Bank transfer (automatic),0,1,0.20833345903282527,0
ref-58,54,45.19088314078759,498.246093762436,Month-to-month,DSL,Credit card (automatic),7,0,0.19315095997152412,0
ref-59,49,18.0,116.88429776089458,One year,Fiber optic,Credit card (automatic),8,1,0.1626385943551104,0
ref-60,67,25.513089900661505,231.30912221181126,Month-to-month,No,Bank transfer (automatic),8,0,0.3196757032766638,0
ref-61,54,18.0,914.4833185233629,Month-to-month,Fiber optic,Mailed check,2,1,0.28735221129591143,0
ref-62,26,47.442795386666106,579.4722705905315,Month-to-month,Fiber optic,Bank transfer (automatic),4,1,0.5286577025866156,1
ref-63,70,48.76288760531961,716.8933455553191,One year,Fiber optic,Mailed check,0,0,0.02876398644777503,0
ref-64,29,42.32264874698733,1880.4259694135992,Month-to-month,No,Electronic check,0,0,0.283172221597171,0
ref-65,23,104.30584736908384,202.8926235231885,One year,Fiber optic,Bank transfer (automatic),5,1,0.5727537024927049,1
ref-66,66,112.06868047833824,525.2213000958035,Month-to-month,Fiber optic,Credit card (automatic),1,1,0.204403422567494,0
ref-67,27,49.29225385003987,803.2861192818527,Month-to-month,DSL,Electronic check,2,0,0.11823832436882536,0
ref-68,5,18.0,328.9283883309722,Month-to-month,Fiber optic,Electronic check,2,0,0.16567640169333042,0
ref-69,34,79.07280009322237,2783.535368221478,Month-to-month,DSL,Electronic check,4,0,0.44964020644675523,0
ref-70,58,76.18892699485087,1650.0927898945417,One year,Fiber optic,Electronic check,1,0,0.06810645522339086,0
ref-71,13,65.73522573080157,889.0320859890556,Two year,Fiber optic,Electronic check,7,1,0.11319049724813979,0
ref-72,33,98.38495043080235,4000.728623259663,One year,DSL,Electronic check,6,1,0.47462149340963833,0
ref-73,9,27.142564517785768,148.5772047411578,Month-to-month,Fiber optic,Electronic check,7,0,0.10790356683331644,0
ref-74,50,118.0,660.0223637356219,Month-to-month,DSL,Mailed check,8,1,0.526541018246365,1
ref-75,34,30.7024773910704,959.4277077436303,Two year,DSL,Bank transfer (automatic),5,1,0.5356250767538937,1
ref-76,24,85.58703028624767,266.51884477469315,Month-to-month,DSL,Electronic check,3,0,0.43867355577389755,0
ref-77,16,19.837843142113318,898.4890703477887,Month-to-month,DSL,Mailed check,8,0,0.22434712351101413,0
ref-78,41,31.24443210406858,219.9537960216623,Two year,No,Credit card (automatic),5,1,0.15519823085181014,0
ref-79,48,118.0,1326.8424731417635,Month-to-month,No,Electronic check,4,1,0.5494993584537703,1
ref-80,68,46.68673635311545,1915.6930997718532,Month-to-month,Fiber optic,Credit card (automatic),3,1,0.27074200989254926,0
ref-81,31,90.37372414904867,873.3473880358226,Month-to-month,Fiber optic,Bank transfer (automatic),0,1,0.3770322090689282,0
ref-82,11,62.93945504236658,104.29278508098089,One year,Fiber optic,Bank transfer (automatic),8,0,0.06765277014748776,0
ref-83,60,51.26586373423975,252.9537027334887,Month-to-month,No,Mailed check,7,0,0.6710512552212637,1
ref-84,45,118.0,1169.942642648962,One year,Fiber optic,Mailed check,6,0,0.2220105768052618,0
ref-85,51,47.370738422256814,679.3922465859705,Month-to-month,DSL,Mailed check,1,1,0.17389477416684504,0
ref-86,7,18.756814670195904,44.970080115245935,Month-to-month,Fiber optic,Electronic check,8,1,0.28118815748737813,0
ref-87,22,33.71881347124236,2304.987157584193,Month-to-month,No,Mailed check,1,1,0.6298900909277271,1
ref-88,56,75.99860897976608,762.5411744130056,Two year,DSL,Credit card (automatic),2,1,0.25241935095424495,0
ref-89,60,69.2210816131958,293.2206320334111,Month-to-month,Fiber optic,Electronic check,0,0,0.4647902523133664,0
ref-90,31,21.322546838070103,1798.9448859896704,One year,Fiber optic,Bank transfer (automatic),2,1,0.05971170566931548,0
ref-91,58,35.35339715726581,337.8020209686592,Month-to-month,Fiber optic,Bank transfer (automatic),2,1,0.049065994621185556,0
ref-92,61,38.511896381213184,334.1359287180777,Month-to-month,Fiber optic,Electronic check,7,1,0.45021011327096866,0
ref-93,28,43.84752362860457,951.7978321133326,Month-to-month,Fiber optic,Electronic check,2,1,0.1769941028203694,0
ref-94,65,23.913707900444905,3948.2923945309094,One year,No,Bank transfer (automatic),8,0,0.2545776602450012,0
ref-95,21,37.4488999285897,3373.0989750917024,Month-to-month,Fiber optic,Electronic check,2,0,0.6466082662167564,1
ref-96,17,35.26298071987811,953.092059719353,Two year,DSL,Credit card (automatic),4,1,0.21256354031968638,0
ref-97,49,86.74041786661361,1056.1501681571192,Two year,No,Electronic check,5,1,0.42753856822485975,0
ref-98,46,88.71888599893045,1467.7691353877478,One year,Fiber optic,Electronic check,7,1,0.17803198475578283,0
ref-99,10,50.024542007059125,189.24005182673136,One year,Fiber optic,Mailed check,6,0,0.28759262441126526,0
ref-100,60,43.154043557959284,1266.672088145381,One year,Fiber optic,Mailed check,7,1,0.06252529993189024,0
ref-101,14,59.37982886042743,319.23468816151984,One year,No,Electronic check,8,0,0.491494316199985,0
ref-102,58,33.45010533262421,914.5920023816908,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,0.4826377209284567,0
ref-103,0,27.437227268877983,529.8173753697923,Two year,DSL,Mailed check,0,0,0.4939828401432713,0
ref-104,58,31.05833699658189,1097.9590509027246,Two year,DSL,Bank transfer (automatic),4,1,0.06770152644231739,0
ref-105,57,37.304430569397546,748.5241478578796,Month-to-month,DSL,Electronic check,1,1,0.41213166054970457,0
ref-106,56,27.164628931925446,30.783219780030823,Two year,Fiber optic,Electronic check,4,0,0.44484718464268364,0
ref-107,48,60.17372140125886,795.4370497450487,Two year,DSL,Electronic check,5,1,0.12063641026315725,0
ref-108,34,84.59112911099004,1264.147109836848,Month-to-month,Fiber optic,Electronic check,2,1,0.3585938036026122,0
ref-109,51,21.06769910686405,1038.9110209818148,Two year,Fiber optic,Credit card (automatic),0,0,0.3672350447603754,0
ref-110,20,55.427575727618176,600.2907095491258,Month-to-month,No,Mailed check,8,0,0.016921032745364818,0
ref-111,56,47.84844035185666,3436.3381493651978,Month-to-month,Fiber optic,Mailed check,3,0,0.17260514302274144,0
ref-112,40,67.01424517353557,908.1169129986375,Month-to-month,No,Bank transfer (automatic),7,1,0.25386492933271454,0
ref-113,33,54.17593136918901,1030.3700620011734,One year,No,Electronic check,5,0,0.11657187275343388,0
ref-114,36,22.824634929826313,1890.3020196627178,Month-to-month,DSL,Bank transfer (automatic),5,1,0.049581270669968494,0
ref-115,41,25.59933618013143,955.8423558319803,Two year,Fiber optic,Bank transfer (automatic),7,1,0.30670152577335363,0
ref-116,2,55.57059227150342,270.9629908936558,Month-to-month,DSL,Credit card (automatic),2,1,0.0677862000987882,0
ref-117,10,101.21718471228456,58.0707785402097,Month-to-month,No,Electronic check,1,0,0.1943373606991358,0
ref-118,17,18.0,412.7652782990015,One year,Fiber optic,Electronic check,8,1,0.657539074299086,1
ref-119,8,67.18405535554803,1423.6019535294351,Month-to-month,DSL,Credit card (automatic),6,0,0.050284660179484,0
ref-120,32,111.47197379124407,467.2683269540971,One year,DSL,Mailed check,2,0,0.36813567911469613,0
ref-121,48,49.8084413295754,1482.045300135211,Month-to-month,Fiber optic,Electronic check,5,0,0.1795799935602549,0
ref-122,47,75.95351417949897,771.8021045600408,Two year,No,Bank transfer (automatic),3,1,0.1556358349173099,0
ref-123,34,35.80754235275776,2411.6491094709677,One year,Fiber optic,Mailed check,7,0,0.3370286389705057,0
ref-124,62,50.82458938239046,495.1116500935378,Month-to-month,DSL,Credit card (automatic),4,0,0.16361094481479996,0
ref-125,41,20.644560878852953,1061.6874195115186,Month-to-month,DSL,Credit card (automatic),2,1,0.28554872571956336,0
ref-126,5,18.0,1103.105943033471,Month-to-month,Fiber optic,Bank transfer (automatic),6,1,0.5070327740398087,1
ref-127,55,96.12596634076925,2985.736928661905,Two year,Fiber optic,Electronic check,6,1,0.6113152910580396,1
ref-128,41,30.235086158992953,120.70658624305133,One year,DSL,Bank transfer (automatic),3,0,0.35859197579735974,0
ref-129,46,41.541099767363846,420.56192151596656,Month-to-month,DSL,Electronic check,6,0,0.3383180454821747,0
ref-130,41,23.763116412551938,1553.8890086761112,Month-to-month,No,Credit card (automatic),2,1,0.2222260546647816,0
ref-131,40,23.430021687520235,3120.961728996707,Two year,Fiber optic,Bank transfer (automatic),2,0,0.1801305632562947,0
ref-132,6,49.19034576441416,845.6212062954714,Month-to-month,Fiber optic,Mailed check,7,1,0.15483415472126535,0
ref-133,40,35.24253322860657,496.3572033528794,One year,Fiber optic,Credit card (automatic),5,0,0.11267279166468427,0
ref-134,58,68.49649655630698,1418.164017608889,One year,Fiber optic,Bank transfer (automatic),0,1,0.2291845433793106,0
ref-135,22,71.63064974158553,1585.575441871872,Month-to-month,Fiber optic,Mailed check,6,1,0.09345718699484368,0
ref-136,44,66.18870226933761,464.2105966428986,One year,DSL,Electronic check,2,1,0.25862204783763854,0
ref-137,2,63.001622155312305,925.4751785746314,Month-to-month,DSL,Bank transfer (automatic),2,0,0.27079738158780325,0
ref-138,25,118.0,2165.7613954305334,Month-to-month,No,Mailed check,3,1,0.12440855552227138,0
ref-139,31,28.773181016091463,4404.839021794377,Two year,No,Electronic check,4,0,0.1848996237841276,0
ref-140,71,52.82787992720046,1397.7302629708136,One year,Fiber optic,Electronic check,8,1,0.15332709958577898,0
ref-141,15,107.72846974991921,695.1578184308032,Two year,DSL,Bank transfer (automatic),3,1,0.3119287914683607,0
ref-142,20,116.59703976021565,630.1291661225744,One year,DSL,Credit card (automatic),2,1,0.4159234383396157,0
ref-143,29,23.26480748516996,1161.4175422150195,Month-to-month,DSL,Mailed check,6,0,0.1843545305746255,0
ref-144,72,45.267382272685964,592.4859487395408,One year,No,Electronic check,4,0,0.2367691240546281,0
ref-145,62,118.0,804.0331494774806,One year,No,Bank transfer (automatic),0,1,0.3181508007915742,0
ref-146,2,74.05791802743674,230.93210174351935,Month-to-month,Fiber optic,Electronic check,5,0,0.06630066308544802,0
ref-147,17,61.38452815097539,2433.4303231216777,Month-to-month,No,Electronic check,4,0,0.37223664486447255,0
ref-148,59,47.913111043150096,212.68565400603856,One year,DSL,Bank transfer (automatic),5,0,0.10549742782927468,0
ref-149,4,43.36789603043238,431.76792772029563,One year,Fiber optic,Bank transfer (automatic),1,0,0.06162779593281022,0
ref-150,62,64.90543976591685,733.3281341456759,Month-to-month,DSL,Electronic check,4,0,0.23685792873208564,0
ref-151,20,46.92617044313326,4870.670468913046,Two year,DSL,Electronic check,5,1,0.49732363068149,0
ref-152,66,53.22098786943041,435.8582235603041,Month-to-month,No,Electronic check,6,1,0.23028138573551346,0
ref-153,21,57.234635087892684,341.7174363428603,Month-to-month,No,Bank transfer (automatic),6,0,0.19487223264014317,0
ref-154,31,36.34865067394529,383.4399723213195,Month-to-month,DSL,Bank transfer (automatic),8,0,0.4750693114177951,0
ref-155,48,75.13433346918934,3494.3308168091953,Two year,DSL,Bank transfer (automatic),4,0,0.16649612394724575,0
ref-156,9,118.0,39.95097216638216,Month-to-month,Fiber optic,Electronic check,3,1,0.15656636026500972,0
ref-157,40,18.799081577921108,244.02287913678998,Month-to-month,DSL,Credit card (automatic),4,1,0.1048875793870019,0
ref-158,36,66.31442959846828,8500.0,Month-to-month,Fiber optic,Electronic check,2,1,0.3539098357233553,0
ref-159,57,34.601116378878,1200.9666744077663,One year,Fiber optic,Credit card (automatic),2,0,0.5056335018076991,1
ref-160,72,77.20324937630109,220.0852674675406,One year,DSL,Credit card (automatic),6,1,0.6585784028835173,1
ref-161,48,56.14482336654784,637.8365235461036,Month-to-month,DSL,Mailed check,2,1,0.2742006039122547,0
ref-162,29,86.23816804597352,711.5563164134062,Two year,DSL,Credit card (automatic),6,1,0.11768588282851983,0
ref-163,29,110.53187555332578,1550.178316044271,Month-to-month,No,Bank transfer (automatic),6,0,0.2949375740653906,0
ref-164,30,61.27994761962932,4186.004603834895,Month-to-month,Fiber optic,Credit card (automatic),8,0,0.1527328414142407,0
ref-165,59,107.68726941550302,980.9796167130552,One year,Fiber optic,Electronic check,1,1,0.5305551475747582,1
ref-166,23,18.0,387.69218881933614,One year,DSL,Electronic check,3,1,0.20835615392532497,0
ref-167,12,118.0,1461.3039639534718,Month-to-month,Fiber optic,Credit card (automatic),6,1,0.23493824338285527,0
ref-168,24,68.37705335897051,330.8771978742243,One year,DSL,Credit card (automatic),3,1,0.4132939669723221,0
ref-169,1,104.24105081022176,236.668991370431,Month-to-month,DSL,Bank transfer (automatic),5,0,0.2509804447732028,0
ref-170,7,26.26072699769181,114.44463032023712,One year,Fiber optic,Mailed check,6,1,0.5217487466838037,1
ref-171,6,33.16642506630195,139.05528745169545,One year,Fiber optic,Mailed check,7,1,0.24798521650921265,0
ref-172,56,59.59448143947405,271.38944178868115,Two year,DSL,Mailed check,2,0,0.5148020935002241,1
ref-173,52,54.04285086382612,204.83611743896282,Month-to-month,Fiber optic,Mailed check,2,1,0.32750278267048305,0
ref-174,50,64.70517305584778,909.8106740534876,One year,No,Bank transfer (automatic),4,0,0.36777862278026124,0
ref-175,33,104.65917273022215,200.45668212965325,One year,DSL,Credit card (automatic),4,0,0.6820995923623091,1
ref-176,52,18.932268813103246,28.68383426303396,Month-to-month,DSL,Mailed check,8,0,0.07257475053750856,0
ref-177,11,97.93377089640128,234.17957261953777,Month-to-month,Fiber optic,Credit card (automatic),0,0,0.13529094829515942,0
ref-178,65,54.8701314085328,414.9426642609434,Two year,DSL,Electronic check,2,1,0.21613228027503126,0
ref-179,36,48.314459448716164,363.05361102281904,Month-to-month,Fiber optic,Credit card (automatic),8,1,0.338971715007321,0
ref-180,68,22.58601386933478,3039.732141924448,One year,Fiber optic,Bank transfer (automatic),5,1,0.33669687139812565,0
ref-181,11,73.8347288119547,360.1272498181576,Month-to-month,Fiber optic,Bank transfer (automatic),6,1,0.050905254416472784,0
ref-182,36,18.0,1605.0713079383163,Two year,Fiber optic,Mailed check,2,0,0.14380769474093757,0
ref-183,50,80.562751842299,652.6345992631144,Month-to-month,Fiber optic,Mailed check,5,1,0.3106803098521366,0
ref-184,36,22.303341241864533,637.5898921125711,Two year,Fiber optic,Mailed check,3,1,0.4038942806836913,0
ref-185,32,56.37775960956386,288.4782551908144,One year,DSL,Credit card (automatic),6,1,0.40377987404125026,0
ref-186,12,50.830608242760874,627.1698194751981,Month-to-month,DSL,Electronic check,0,1,0.16622477029266153,0
ref-187,27,110.13676243184041,309.4832196675808,One year,Fiber optic,Bank transfer (automatic),2,1,0.07000970079794179,0
ref-188,17,49.048367279238086,788.4147739471066,One year,DSL,Credit card (automatic),5,1,0.3210043196265082,0
ref-189,22,35.999925294911165,525.1848875599482,Month-to-month,DSL,Bank transfer (automatic),5,1,0.16002733408564965,0
ref-190,49,40.287384587585954,258.62317171979123,Month-to-month,DSL,Bank transfer (automatic),7,1,0.3762288079390758,0
ref-191,46,117.1821616553528,1793.4462724379,One year,Fiber optic,Bank transfer (automatic),7,1,0.06611719606178704,0
ref-192,44,75.3224462615634,1019.2684876524295,One year,DSL,Bank transfer (automatic),0,0,0.6032469305673699,1
ref-193,26,43.32032875470499,424.9354460997591,Month-to-month,Fiber optic,Bank transfer (automatic),0,1,0.08604096880417167,0
ref-194,70,47.37677586709463,769.3092597893528,Two year,Fiber optic,Credit card (automatic),3,1,0.18909732322925232,0
ref-195,6,21.321026504916233,611.6605541149314,Month-to-month,Fiber optic,Bank transfer (automatic),8,1,0.11112482942355982,0
ref-196,25,68.92951911934662,279.3342414258983,Month-to-month,DSL,Credit card (automatic),4,1,0.4256143704044627,0
ref-197,8,18.993761352563098,713.723925797635,One year,No,Bank transfer (automatic),8,0,0.27697282229447306,0
ref-198,24,85.71928928950258,357.4474095620035,Month-to-month,DSL,Credit card (automatic),0,1,0.18627741850862817,0
ref-199,70,58.978499102405415,258.54407036276143,Month-to-month,No,Credit card (automatic),8,1,0.26492273604055916,0
ref-200,26,118.0,131.26690192254588,One year,Fiber optic,Electronic check,0,1,0.22286611740992512,0
ref-201,66,28.21683167410695,464.7002836392286,Month-to-month,DSL,Credit card (automatic),7,0,0.21238940367458078,0
ref-202,36,51.33653825705511,1172.5904727265656,Month-to-month,Fiber optic,Bank transfer (automatic),7,0,0.14626588152142075,0
ref-203,51,118.0,332.06829202077654,One year,Fiber optic,Mailed check,2,1,0.44563837775376336,0
ref-204,33,111.59026156472657,8272.637757813309,One year,Fiber optic,Credit card (automatic),2,1,0.07185657673751042,0
ref-205,19,35.95516584273378,1612.7331923947577,Two year,Fiber optic,Electronic check,5,1,0.2798446812721319,0
ref-206,55,62.45088807357188,2451.1930217234753,One year,Fiber optic,Bank transfer (automatic),6,0,0.09423404753047221,0
ref-207,70,54.663686031142774,1473.274880980186,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,0.7195871808838483,1
ref-208,19,64.66198820524781,4242.317482370768,Month-to-month,No,Credit card (automatic),2,1,0.24922235410551727,0
ref-209,56,35.90195455384912,302.77744071554935,One year,DSL,Bank transfer (automatic),6,0,0.35941652895901033,0
ref-210,19,51.749137139807274,51.38069993701984,Month-to-month,Fiber optic,Bank transfer (automatic),7,1,0.07184771459839019,0
ref-211,52,20.92968685555359,425.7593973021227,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,0.07257868484539023,0
ref-212,57,59.209030419152555,1162.372641251967,Two year,Fiber optic,Bank transfer (automatic),8,0,0.3381442288925381,0
ref-213,32,71.52252278288736,773.957507140965,One year,Fiber optic,Credit card (automatic),7,0,0.146469166108825,0
ref-214,53,47.63407433018262,876.0933165174505,One year,Fiber optic,Credit card (automatic),7,1,0.3949385505440803,0
ref-215,19,20.71730757484901,2492.1722598776933,Month-to-month,Fiber optic,Electronic check,2,1,0.22226914216316365,0
ref-216,5,98.8021255030199,974.6296712257989,Month-to-month,DSL,Bank transfer (automatic),6,0,0.09491909528079823,0
ref-217,7,67.94611895622941,1478.6916087141722,Month-to-month,DSL,Mailed check,1,1,0.4034785236697018,0
ref-218,32,35.31793615883409,259.9364708169659,One year,Fiber optic,Electronic check,1,0,0.44932818201188446,0
ref-219,65,46.138130405931726,222.42863548918325,Month-to-month,DSL,Credit card (automatic),0,0,0.3642643036684197,0
ref-220,9,22.189037449441294,3341.2956269893307,Month-to-month,DSL,Credit card (automatic),4,1,0.4090119043150581,0
ref-221,33,29.510729920533887,735.758202211356,Month-to-month,DSL,Credit card (automatic),6,0,0.16271350860167835,0
ref-222,51,39.5400148054887,356.65567357263154,One year,Fiber optic,Mailed check,1,0,0.11672323926122828,0
ref-223,14,114.09740202963432,357.3106267686497,One year,No,Mailed check,1,1,0.13440389728951518,0
ref-224,52,37.19959839797681,347.53899632943467,Month-to-month,Fiber optic,Credit card (automatic),2,1,0.19889076514325701,0
ref-225,22,80.16830166002308,327.3536152953152,Month-to-month,DSL,Electronic check,1,0,0.5369952612094451,1
ref-226,59,39.52803939914268,184.35296302904095,Month-to-month,No,Electronic check,7,1,0.27157131175432814,0
ref-227,42,63.355931721969405,148.35077899422396,Month-to-month,DSL,Mailed check,1,1,0.35866200268451004,0
ref-228,39,50.15723136424668,547.2991922929074,One year,No,Bank transfer (automatic),2,1,0.35004839507681945,0
ref-229,12,92.18836781309854,367.62894566877424,Month-to-month,Fiber optic,Mailed check,2,1,0.0685890918290886,0
ref-230,33,39.6112511188404,2012.5528814477927,One year,DSL,Electronic check,1,0,0.314751784785231,0
ref-231,62,21.252680954951213,891.6526520995227,One year,Fiber optic,Bank transfer (automatic),8,1,0.04767977910300036,0
ref-232,1,23.827266619171933,867.2416694343511,Two year,DSL,Credit card (automatic),1,0,0.3014691368717573,0
ref-233,55,39.68104047155843,316.3596161904879,Two year,Fiber optic,Mailed check,4,0,0.35817370522074427,0
ref-234,35,25.804890225569387,589.3213285532323,Month-to-month,DSL,Mailed check,5,1,0.1729382347532273,0
ref-235,52,69.83443382550756,954.321964620286,Month-to-month,No,Mailed check,2,0,0.05146204439502394,0
ref-236,48,41.28664578566564,1361.3004563000059,Month-to-month,Fiber optic,Mailed check,4,1,0.16913481953270862,0
ref-237,31,118.0,605.5324620209236,One year,No,Bank transfer (automatic),1,1,0.3833962159637955,0
ref-238,22,19.24730869519117,1956.9135258539322,Month-to-month,No,Mailed check,4,0,0.17955715971812503,0
ref-239,45,61.69358207242108,670.4769393444279,Month-to-month,DSL,Bank transfer (automatic),0,1,0.01177951025036217,0
ref-240,10,27.74978759410322,1469.749296335774,Month-to-month,Fiber optic,Electronic check,3,0,0.284484442834917,0
ref-241,42,40.60776058561936,407.5435472591084,Month-to-month,No,Bank transfer (automatic),3,0,0.41772396575161735,0
ref-242,6,59.43312221482023,108.57179220014949,One year,Fiber optic,Electronic check,3,1,0.10292366048627388,0
ref-243,47,18.0,869.8832332784094,One year,DSL,Mailed check,0,1,0.44894120767444107,0
ref-244,45,62.93457344874302,1373.7837361820414,One year,DSL,Credit card (automatic),8,1,0.20044771705041375,0
ref-245,6,118.0,1182.4541334191072,Two year,DSL,Mailed check,0,0,0.5300528202502981,1
ref-246,55,41.59321366800116,1014.5360175924058,Month-to-month,No,Bank transfer (automatic),1,1,0.4117059207050441,0
