customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,num_active_services,senior_citizen,churn_score,predicted_label
ref-2362,70,52.549072168714375,6944.692925089352,Two year,DSL,Electronic check,3,0,0.2458397509097803,0
ref-2315,0,31.131097368007303,1963.2235202164795,One year,DSL,Electronic check,3,1,0.1207404130064822,0
ref-1951,44,18.0,715.459427092009,Month-to-month,Fiber optic,Bank transfer (automatic),8,0,0.3244708566020799,0
ref-648,70,33.82188186062347,512.8192585341077,Month-to-month,Fiber optic,Credit card (automatic),5,1,0.2058311398568501,0
ref-522,14,55.62475412729264,120.11632218630636,Month-to-month,Fiber optic,Bank transfer (automatic),6,1,0.1185147068841948,0
ref-308,23,31.47985689225437,148.6938744126979,One year,No,Electronic check,3,1,0.211120388561612,0
ref-345,18,18.0,176.19737129794248,One year,Fiber optic,Mailed check,4,1,0.4538196487721703,0
ref-2327,12,56.01242347213186,348.63825572703644,Two year,Fiber optic,Electronic check,8,1,0.2398559621675457,0
ref-887,14,36.05112803900728,2790.6178020795023,Month-to-month,No,Electronic check,7,1,0.307939608303248,0
ref-1858,38,107.89568049639472,265.0768778282869,Month-to-month,DSL,Electronic check,8,0,0.0606873426304806,0
ref-1912,0,22.50359832374384,423.9270388217242,Month-to-month,Fiber optic,Mailed check,0,0,0.2886350611664806,0
ref-2429,19,35.321260658708624,1797.3581476357613,Month-to-month,Fiber optic,Electronic check,1,1,0.3751782815496533,0
ref-208,19,64.66198820524781,4242.317482370768,Month-to-month,DSL,Credit card (automatic),2,1,0.2492223541055172,0
ref-1745,71,44.44681066220127,130.23524313551872,One year,Fiber optic,Electronic check,6,0,0.2958215014285997,0
ref-7,50,24.139390824092864,485.4437199811129,Month-to-month,Fiber optic,Mailed check,8,1,0.2212086099710333,0
ref-765,56,62.83919583153059,979.6170981251828,Month-to-month,DSL,Bank transfer (automatic),4,1,0.2370557420669517,0
ref-309,7,118.0,3297.352404188126,One year,No,Mailed check,1,0,0.3441295167454152,0
ref-721,67,62.84420140301952,614.0974542899015,Month-to-month,Fiber optic,Credit card (automatic),8,1,0.4864640585788418,0
ref-2706,51,27.5897300208435,1290.9225296973543,Month-to-month,Fiber optic,Bank transfer (automatic),4,0,0.2046263460170776,0
ref-1995,0,32.86271453490846,342.29119440840594,Month-to-month,DSL,Bank transfer (automatic),8,1,0.0757125202639225,0
ref-1785,17,66.83146520454243,2334.101876798326,Month-to-month,DSL,Credit card (automatic),4,1,0.3255985859331128,0
ref-103,0,27.437227268877983,529.8173753697923,Month-to-month,Fiber optic,Mailed check,0,0,0.4939828401432713,0
ref-2083,48,69.59739342519823,1908.440310646179,Month-to-month,DSL,Bank transfer (automatic),7,0,0.1714650126103697,0
ref-2647,57,117.43471118548052,939.001501163152,Month-to-month,Fiber optic,Credit card (automatic),2,0,0.128120996391091,0
ref-1472,32,110.70963928736194,521.0662683775132,Month-to-month,Fiber optic,Credit card (automatic),7,1,0.2665477599800736,0
ref-514,70,24.42937435369912,425.65742026853104,One year,Fiber optic,Bank transfer (automatic),5,1,0.4003330258633577,0
ref-311,49,57.00908181041946,46.98255923337479,Month-to-month,Fiber optic,Credit card (automatic),1,0,0.3472995104240277,0
ref-2289,30,118.0,459.797745239258,Month-to-month,Fiber optic,Credit card (automatic),3,1,0.3255081052173925,0
ref-2859,32,118.0,504.0101542772141,Month-to-month,Fiber optic,Bank transfer (automatic),2,1,0.4187794914687335,0
ref-338,14,38.93591715260485,425.190099471764,Two year,Fiber optic,Credit card (automatic),7,1,0.327981936959249,0
ref-2644,33,44.21182875774921,552.0413406988779,One year,DSL,Bank transfer (automatic),6,0,0.3940961405975196,0
ref-451,67,74.13534615162996,1097.1426902660294,Month-to-month,Fiber optic,Mailed check,0,1,0.2082526610255494,0
ref-1636,12,118.0,1791.96254274703,Month-to-month,Fiber optic,Electronic check,5,1,0.1435474287028573,0
ref-2447,47,29.11623343619754,691.7522890700609,One year,No,Mailed check,2,1,0.1238163130629098,0
ref-1998,20,47.624182724118754,456.9641461853272,Month-to-month,Fiber optic,Electronic check,8,1,0.331753950396551,0
ref-2615,48,33.28898153100981,68.12273444346275,Month-to-month,DSL,Mailed check,4,0,0.2176411999994474,0
ref-1285,3,109.51436282277268,1585.2102407182074,One year,Fiber optic,Mailed check,4,0,0.0608161190784889,0
ref-1976,68,36.93558413085977,1637.043390052842,Month-to-month,DSL,Credit card (automatic),5,0,0.2877870003348428,0
ref-28,39,66.48795368767989,1020.079881981299,Month-to-month,Fiber optic,Credit card (automatic),7,0,0.3750823570127879,0
ref-2153,39,41.34424490871567,709.0203478625635,Month-to-month,Fiber optic,Bank transfer (automatic),4,1,0.4026736254481614,0
ref-2030,40,26.37928450166571,1827.170766614423,Month-to-month,Fiber optic,Mailed check,0,1,0.1992863771619986,0
ref-1357,9,87.17536395219604,508.2479991410353,Month-to-month,No,Mailed check,3,0,0.065979271697538,0
ref-1408,0,56.755569593690254,1054.4156541289635,Month-to-month,DSL,Mailed check,6,0,0.2757190449486011,0
ref-2200,26,55.08797898549594,4754.603772531709,Month-to-month,Fiber optic,Credit card (automatic),3,1,0.0818793777230388,0
ref-2046,33,48.97262062904214,380.2251459480914,Month-to-month,DSL,Electronic check,8,0,0.0919873727963848,0
ref-578,65,30.077616996004892,127.56144468069584,One year,Fiber optic,Mailed check,0,1,0.2752179401586795,0
ref-369,56,47.661657529377486,100.4989561592314,Month-to-month,Fiber optic,Electronic check,7,0,0.1113317658728965,0
ref-1991,31,83.30546948271729,911.9464344533296,Month-to-month,Fiber optic,Bank transfer (automatic),3,1,0.3422473068895668,0
ref-1094,23,68.95282356175638,559.5130697414771,Month-to-month,DSL,Mailed check,0,1,0.2270122223229552,0
ref-2423,60,114.60251337927689,455.6212924637751,Month-to-month,Fiber optic,Electronic check,3,1,0.2438300663441266,0
ref-881,62,48.71353883410991,812.7858933704687,One year,Fiber optic,Electronic check,0,0,0.5088129856859209,1
ref-1505,17,20.905878754726768,2256.016957728539,Month-to-month,Fiber optic,Electronic check,0,1,0.0625601018844716,0
ref-2939,12,25.534800267591446,677.0539585728486,One year,Fiber optic,Bank transfer (automatic),7,0,0.4088978310884533,0
ref-269,43,55.84131119162197,479.8035102424044,Month-to-month,Fiber optic,Mailed check,7,1,0.1640955264014011,0
ref-2402,54,26.83600730109013,3122.639435716273,Month-to-month,Fiber optic,Credit card (automatic),3,1,0.5015970798753043,1
ref-323,66,30.26374352802745,909.7461525298988,One year,Fiber optic,Mailed check,7,0,0.35723299589465,0
ref-436,41,21.528730654776588,1229.8457673205048,Month-to-month,Fiber optic,Electronic check,0,0,0.5152738283599044,1
ref-1497,56,58.45631593888911,1451.7733809767496,Month-to-month,DSL,Bank transfer (automatic),6,1,0.3158456354268559,0
ref-1026,5,58.2219841532568,4486.33037635325,Month-to-month,Fiber optic,Credit card (automatic),4,0,0.4171115711962468,0
ref-53,34,18.0,314.60287420057483,Month-to-month,DSL,Electronic check,3,0,0.4416332409862507,0
ref-1458,19,29.61094003345357,1045.1568861249996,Month-to-month,Fiber optic,Bank transfer (automatic),6,1,0.3037606859288346,0
ref-361,65,86.6209518755108,339.57136587795907,Month-to-month,DSL,Mailed check,2,1,0.2226829399009052,0
ref-1111,16,80.15495506021713,471.7262816435842,Month-to-month,No,Credit card (automatic),8,0,0.1149497153854559,0
ref-1462,3,25.437603773849936,8500.0,Month-to-month,Fiber optic,Electronic check,8,0,0.1112966780133102,0
ref-1713,53,55.9013113988343,200.03263616915757,Month-to-month,No,Mailed check,2,0,0.4380574775997236,0
ref-278,4,33.3863669910883,1500.0559384870196,Month-to-month,DSL,Bank transfer (automatic),6,0,0.3666017283470263,0
ref-2540,21,63.55608256890027,154.35801762260795,Month-to-month,Fiber optic,Bank transfer (automatic),4,1,0.1396140937137896,0
ref-2156,32,111.6039193003756,721.6427997138105,Month-to-month,Fiber optic,Electronic check,4,0,0.3988631954909846,0
ref-2159,24,46.55692303505094,368.66543326799695,Two year,Fiber optic,Bank transfer (automatic),3,1,0.3744917144495824,0
ref-2553,14,118.0,448.8559682972087,Month-to-month,Fiber optic,Mailed check,5,1,0.4682941920528427,0
ref-958,70,79.02318085202855,513.5121106520781,Two year,Fiber optic,Mailed check,5,0,0.2129239327749674,0
ref-2688,46,50.92125548346378,1759.859820556699,One year,No,Bank transfer (automatic),3,1,0.6582440471165203,1
ref-787,50,34.925806113012655,1909.379685959739,Month-to-month,DSL,Mailed check,8,1,0.1592259475493401,0
ref-1730,56,23.26078604370425,560.2591259551422,Two year,No,Electronic check,3,0,0.1017983812610013,0
ref-1316,51,76.21415592856862,747.5192727477241,Month-to-month,Fiber optic,Mailed check,8,0,0.2842581921073366,0
ref-1585,23,43.63639726203154,626.5658152164764,Month-to-month,Fiber optic,Mailed check,6,0,0.3508482761442375,0
ref-2264,7,51.39460729063619,1053.4547776085174,Month-to-month,Fiber optic,Mailed check,5,0,0.2928719543845923,0
ref-1392,71,118.0,1272.2799904629012,Month-to-month,No,Bank transfer (automatic),0,1,0.4132674043778263,0
ref-2089,1,76.78939796985925,255.45739672163455,Two year,Fiber optic,Credit card (automatic),2,0,0.2134364249895475,0
ref-2823,71,41.33679557422539,694.2051800566121,Month-to-month,Fiber optic,Credit card (automatic),4,0,0.1789345473044341,0
ref-349,12,97.16791696040444,622.7820878868397,One year,DSL,Credit card (automatic),6,0,0.1707469093527131,0
ref-705,41,115.39105668632786,330.751581763558,One year,DSL,Electronic check,3,0,0.233613615298768,0
ref-1171,46,30.212505669691573,3039.315716011016,Month-to-month,Fiber optic,Electronic check,4,1,0.2063144964169195,0
ref-914,43,44.13184444936707,717.5133472963338,Month-to-month,DSL,Bank transfer (automatic),8,1,0.6701676772864168,1
ref-2767,72,118.0,1140.7469209249923,Month-to-month,Fiber optic,Bank transfer (automatic),0,1,0.2881430742997927,0
ref-1334,38,105.65957912347572,246.33019038520663,One year,Fiber optic,Electronic check,7,1,0.1650332138966082,0
ref-2729,33,118.0,375.19029416929806,One year,Fiber optic,Electronic check,2,1,0.4688211272738544,0
ref-1264,17,38.427482696070825,773.8259160718167,Month-to-month,Fiber optic,Credit card (automatic),1,1,0.1034063055097431,0
ref-2783,61,34.770810212638146,63.96313866954063,Two year,DSL,Electronic check,7,1,0.269767571613099,0
ref-889,19,85.59905207908693,645.5927706760516,One year,Fiber optic,Mailed check,4,0,0.5940196945744464,1
ref-1992,20,118.0,482.0882988029104,Month-to-month,No,Mailed check,8,0,0.3639014942480051,0
ref-997,26,37.98687974703896,2379.369142567901,Month-to-month,Fiber optic,Bank transfer (automatic),7,1,0.4152846074604209,0
ref-122,47,75.95351417949897,771.8021045600408,Month-to-month,Fiber optic,Bank transfer (automatic),3,1,0.1556358349173099,0
ref-2954,20,49.45649385338443,115.5593828599272,One year,Fiber optic,Mailed check,4,0,0.174961826847492,0
ref-968,67,54.0493741951419,1819.6336664121752,Month-to-month,DSL,Mailed check,5,0,0.0834022383479106,0
ref-43,25,66.56467073611493,1475.7825788799732,Two year,Fiber optic,Credit card (automatic),5,1,0.1155080586343078,0
ref-1970,60,20.841921447221317,269.2248149049174,Month-to-month,No,Credit card (automatic),5,1,0.2850922463635418,0
ref-261,12,23.60334176287317,268.6813353772973,Month-to-month,DSL,Mailed check,1,1,0.1428923708267969,0
ref-2716,31,69.82285215717937,1037.3175731932606,Month-to-month,DSL,Bank transfer (automatic),4,1,0.1269877543105707,0
ref-2005,9,118.0,193.30205579891216,Two year,Fiber optic,Credit card (automatic),2,0,0.2617817093881767,0
ref-847,3,55.0380898151514,487.2614102523624,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,0.4039623754722982,0
ref-719,43,43.63914802201317,341.73910813514505,Month-to-month,DSL,Credit card (automatic),7,0,0.0827974244788271,0
ref-2680,8,50.01543116147398,167.33860493053126,Month-to-month,Fiber optic,Bank transfer (automatic),3,0,0.2217080269496824,0
ref-54,36,19.897699278987417,728.723061897604,Month-to-month,Fiber optic,Electronic check,4,0,0.1301410437642002,0
ref-1051,26,118.0,673.4145625525157,Month-to-month,DSL,Mailed check,0,1,0.0289675218616168,0
ref-1442,68,100.75918606875028,565.5877711666171,Month-to-month,No,Electronic check,4,0,0.588416908361821,1
ref-2163,66,102.64176658373918,984.8594464211116,Month-to-month,No,Electronic check,8,1,0.1607992884713809,0
ref-755,31,55.0553435461411,325.7091817697752,One year,Fiber optic,Mailed check,1,1,0.2761606345742058,0
ref-939,37,77.72849855748876,2182.7406352979606,Month-to-month,Fiber optic,Electronic check,6,1,0.1097878742499493,0
ref-2017,53,47.76564678182307,81.0009369420236,Month-to-month,No,Electronic check,4,0,0.2755868216969384,0
ref-2134,32,43.55581269662715,361.18583479306943,One year,Fiber optic,Bank transfer (automatic),4,1,0.2189003818912902,0
ref-2558,2,45.033744916090754,296.7489453134704,One year,DSL,Electronic check,4,1,0.2255886980955028,0
ref-540,51,41.63034764862808,513.909873532599,Two year,Fiber optic,Credit card (automatic),7,0,0.4033341133778872,0
ref-2375,72,64.65627290540617,674.7820117455494,Month-to-month,No,Electronic check,7,0,0.3817007573664259,0
ref-861,67,116.12502013464407,144.5194561770145,Month-to-month,DSL,Mailed check,8,0,0.2750836602600563,0
ref-501,47,37.17758243398679,1244.6086097442958,Month-to-month,Fiber optic,Mailed check,7,1,0.3075699229867703,0
ref-463,30,107.48966039579616,178.56369833185673,One year,Fiber optic,Mailed check,0,0,0.3861121222909304,0
ref-134,58,68.49649655630698,1418.164017608889,One year,DSL,Bank transfer (automatic),0,1,0.2291845433793106,0
ref-956,29,34.918271705069664,1227.0214424878684,Month-to-month,Fiber optic,Mailed check,2,0,0.1570781306485495,0
ref-1112,14,118.0,139.23808486928934,One year,DSL,Credit card (automatic),7,0,0.511750990618657,1
ref-2529,42,31.663434857811605,197.74260181722784,Month-to-month,DSL,Mailed check,1,1,0.0549921045763967,0
ref-1905,17,25.30214693851057,470.3907573096231,Month-to-month,Fiber optic,Bank transfer (automatic),3,0,0.3653776007874408,0
ref-2170,1,84.44696618520891,933.519544202682,Month-to-month,DSL,Credit card (automatic),8,0,0.1861613665211616,0
ref-945,8,20.31789897716771,2112.761286496624,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,0.4627353901367343,0
ref-207,70,54.66368603114277,1473.274880980186,One year,Fiber optic,Bank transfer (automatic),1,1,0.7195871808838483,1
ref-1226,7,19.03185144728496,3079.824495591046,Month-to-month,No,Bank transfer (automatic),7,0,0.4438986473761759,0
ref-242,6,59.43312221482023,108.57179220014947,Month-to-month,DSL,Electronic check,3,1,0.1029236604862738,0
ref-1654,11,64.86929871996456,1031.5486785107582,One year,Fiber optic,Mailed check,8,1,0.5375478801316884,1
ref-644,56,46.16370583294712,689.9089721035352,Month-to-month,Fiber optic,Electronic check,1,1,0.0993738025648382,0
ref-1958,48,59.26158982858766,4406.033700472554,Month-to-month,DSL,Electronic check,7,0,0.242463798604908,0
ref-2880,2,18.0,194.4267551136544,Month-to-month,Fiber optic,Credit card (automatic),2,0,0.1783147695902333,0
ref-2,47,32.71208123659791,1971.058361622766,Month-to-month,Fiber optic,Credit card (automatic),3,1,0.6225760959376548,1
ref-464,0,52.82257945931368,161.5529942353473,Month-to-month,Fiber optic,Electronic check,2,1,0.0273186838543005,0
ref-2475,30,61.87954972681559,429.32083288796633,Month-to-month,Fiber optic,Electronic check,0,0,0.3172789222847926,0
ref-2534,58,78.34619387780054,1334.3605426844244,Month-to-month,Fiber optic,Mailed check,3,0,0.3431032288430686,0
ref-1035,54,118.0,946.167277008106,Month-to-month,Fiber optic,Bank transfer (automatic),5,0,0.4151174756171313,0
ref-2190,26,118.0,1509.3073574017562,One year,Fiber optic,Electronic check,6,0,0.2570524884359861,0
ref-2910,8,21.481110254957745,1321.954974667268,Month-to-month,No,Electronic check,6,1,0.3630756332304516,0
ref-1698,26,22.778309547813404,236.42764726666283,Month-to-month,No,Mailed check,8,0,0.3242930783176119,0
ref-1333,58,40.05371554550738,2048.642864744787,Month-to-month,Fiber optic,Credit card (automatic),2,0,0.1959783309980287,0
ref-2384,13,57.489334233317294,479.266870571468,Month-to-month,No,Credit card (automatic),1,0,0.3393725611101876,0
ref-1578,8,33.085307720816765,296.71028594952946,Month-to-month,DSL,Credit card (automatic),5,1,0.3563299708469128,0
ref-1004,9,35.81429173102688,250.8270576351964,Month-to-month,No,Credit card (automatic),2,0,0.1005606194134774,0
ref-621,34,68.87100331103552,351.2238640998885,Month-to-month,Fiber optic,Electronic check,6,0,0.1794764142642925,0
ref-2096,68,48.08989337795714,1246.5677800237174,Month-to-month,DSL,Credit card (automatic),5,1,0.1806521946272169,0
ref-894,54,26.81306454292622,661.9378224427437,Month-to-month,Fiber optic,Credit card (automatic),2,1,0.1229594289733497,0
ref-2246,42,49.05081586781133,407.40341513822057,Month-to-month,Fiber optic,Credit card (automatic),0,1,0.3973594210497571,0
ref-415,49,18.22807181360301,426.5333454456277,Month-to-month,DSL,Mailed check,6,1,0.0940687234687512,0
ref-1880,28,44.30502605129136,521.032844429758,Month-to-month,DSL,Mailed check,3,1,0.1872054272261546,0
ref-1229,21,18.0,271.48616820118593,Month-to-month,No,Bank transfer (automatic),2,1,0.504401494166088,1
ref-1869,56,46.67652517476589,845.2087549680839,Month-to-month,No,Credit card (automatic),1,0,0.6589168321749835,1
ref-2885,11,67.69929361523923,103.81528002298036,Two year,Fiber optic,Electronic check,7,0,0.1383043047950294,0
ref-2419,30,65.22415084433516,750.8637298405575,Month-to-month,DSL,Bank transfer (automatic),3,0,0.1071188511281281,0
ref-1901,38,18.0,4215.147445283008,Month-to-month,DSL,Electronic check,3,0,0.1324204865326993,0
ref-1372,32,97.7388170282937,814.2913131633701,Month-to-month,Fiber optic,Credit card (automatic),7,1,0.2453995318584634,0
ref-470,53,19.462768244032222,1317.6811015879248,Month-to-month,Fiber optic,Credit card (automatic),0,1,0.2458361303193542,0
ref-1965,54,68.38506732961513,2939.629680880764,Month-to-month,Fiber optic,Bank transfer (automatic),3,1,0.5045780910923896,1
ref-1190,30,28.949934838922,985.7628467944742,One year,Fiber optic,Electronic check,8,0,0.4541400643800373,0
ref-1821,55,86.58808844624204,8500.0,Month-to-month,Fiber optic,Electronic check,8,1,0.1958442685862062,0
ref-407,10,82.032406535084,476.9460297117211,One year,No,Electronic check,2,0,0.1522429979948165,0
ref-460,52,28.325366982661464,474.6243252362824,Month-to-month,No,Bank transfer (automatic),8,1,0.4540582606079958,0
ref-2836,70,46.67213360209616,531.1687208539992,Month-to-month,Fiber optic,Bank transfer (automatic),3,0,0.4319509626595194,0
ref-1672,19,56.322790586919055,1622.7825455407394,Month-to-month,No,Electronic check,2,1,0.1847368762982073,0
ref-1038,31,39.29731673389727,1370.955279067851,Month-to-month,Fiber optic,Bank transfer (automatic),3,1,0.2650062584123287,0
ref-2408,33,65.95850430656718,157.20224312783526,Month-to-month,Fiber optic,Credit card (automatic),0,1,0.1494087354567934,0
ref-37,60,27.383720747078502,77.29537926410738,Month-to-month,Fiber optic,Credit card (automatic),4,1,0.5600975927150736,1
ref-711,38,28.601239368155166,606.6533019327987,Month-to-month,No,Bank transfer (automatic),8,0,0.0759756953870523,0
ref-742,46,57.65517532583233,260.93381709422374,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,0.5310686065985902,1
ref-2303,64,77.80396110169676,2650.0331965358464,Month-to-month,Fiber optic,Electronic check,8,0,0.2368585752729896,0
ref-845,0,40.61213415211424,4039.719279436023,Month-to-month,DSL,Bank transfer (automatic),3,0,0.1682682807168541,0
ref-2863,44,58.5499975986963,1525.9886119060454,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,0.2140450544515051,0
ref-2515,59,65.21309900730832,102.81588033988751,Month-to-month,No,Mailed check,5,0,0.5218732587848648,1
ref-1054,5,58.80600694685527,442.61190612871405,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,0.2728808246277093,0
ref-1641,3,39.91119704711645,327.5001500296757,Month-to-month,No,Electronic check,5,0,0.1721373727387574,0
ref-536,33,65.5165285696539,471.8892122206988,Month-to-month,No,Credit card (automatic),4,1,0.6140498327717908,1
ref-2735,10,32.92131779369902,2334.16081263183,Two year,No,Credit card (automatic),6,0,0.2382423469312756,0
ref-2778,28,52.078829606606895,4178.658875211497,Month-to-month,DSL,Electronic check,0,1,0.3001449660595693,0
ref-2307,11,71.3562261745877,634.1733364344905,One year,Fiber optic,Bank transfer (automatic),3,1,0.639671329788889,1
ref-1281,53,80.52312915378843,2063.8241876006336,Month-to-month,No,Bank transfer (automatic),8,1,0.3656844801730556,0
ref-1925,9,70.5043470422912,5294.645971053961,Month-to-month,DSL,Bank transfer (automatic),7,1,0.1971080392599441,0
ref-1819,21,42.95564046967185,77.0452661664832,Month-to-month,No,Bank transfer (automatic),8,0,0.227085205575717,0
ref-1198,58,49.01056794825373,670.0718692237007,Month-to-month,Fiber optic,Mailed check,5,1,0.1634510532735272,0
ref-40,12,38.87001188595279,150.19632265908132,One year,No,Credit card (automatic),2,0,0.0575887938210123,0
ref-2822,9,88.12140977560584,2319.3729964581858,Month-to-month,Fiber optic,Mailed check,1,1,0.2397717475008637,0
ref-757,27,51.47806830857675,2200.6289353305337,Month-to-month,Fiber optic,Bank transfer (automatic),5,0,0.1927384659647059,0
ref-663,14,56.86060548345973,612.22690678564,Month-to-month,Fiber optic,Credit card (automatic),7,1,0.3487703623470211,0
ref-1221,40,47.80079628311064,4426.584734757767,One year,Fiber optic,Electronic check,2,0,0.3798371523033695,0
ref-2277,3,118.0,1822.6563753453297,Month-to-month,Fiber optic,Electronic check,6,0,0.4917479816742708,0
ref-1367,33,118.0,8336.147642002381,Month-to-month,No,Electronic check,0,0,0.1528805319416699,0
ref-2136,39,42.24421034683581,525.6418078954081,Month-to-month,Fiber optic,Electronic check,4,0,0.4025625850341462,0
ref-2218,20,36.1558017595213,1150.6562423032235,One year,No,Bank transfer (automatic),4,0,0.289501029552691,0
ref-1001,53,24.831161315330764,566.1598634286936,Month-to-month,Fiber optic,Mailed check,4,1,0.2708969253889434,0
ref-1222,70,99.22409556840276,454.9848183590175,Month-to-month,Fiber optic,Credit card (automatic),4,0,0.3199304997402189,0
ref-271,1,53.59739636137688,496.8192514860951,Month-to-month,No,Credit card (automatic),1,1,0.5234765885054327,1
ref-1683,58,63.6319696213444,637.1842862092508,Month-to-month,DSL,Credit card (automatic),5,0,0.2651474747948718,0
ref-1262,32,19.28317784986161,676.3770650496457,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,0.2564180804942245,0
ref-171,6,33.16642506630195,139.05528745169545,Month-to-month,Fiber optic,Mailed check,7,1,0.2479852165092126,0
ref-520,26,60.48376894390727,1195.8139202533114,One year,No,Credit card (automatic),5,0,0.1971449797140727,0
ref-1232,70,52.56277051046211,508.2503640417617,Month-to-month,Fiber optic,Mailed check,5,0,0.096606792483139,0
ref-68,5,18.0,328.9283883309722,Month-to-month,Fiber optic,Electronic check,2,0,0.1656764016933304,0
ref-1218,59,18.839416111591063,838.4431885313052,Month-to-month,DSL,Credit card (automatic),6,1,0.3848617734453691,0
ref-1010,19,41.4042789450699,494.1579795727653,One year,Fiber optic,Mailed check,1,1,0.2984053893682007,0
ref-2074,50,72.43939452672227,155.99448121389213,One year,DSL,Mailed check,7,0,0.4408719378905334,0
ref-2150,23,80.40429640229603,54.60193250110269,Month-to-month,No,Credit card (automatic),2,0,0.2380105188140067,0
ref-264,72,107.38417845089218,851.5877641382333,Month-to-month,DSL,Mailed check,6,1,0.1607258137427029,0
ref-2659,11,35.1580705102018,162.49229941660994,One year,Fiber optic,Bank transfer (automatic),7,1,0.6089597160083813,1
ref-1205,65,58.63184177110175,604.5606081742997,Month-to-month,DSL,Electronic check,4,0,0.2510205226501286,0
