customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,num_active_services,senior_citizen,churn_score,predicted_label
ref-2317,26,86.22518954100389,604.9776048749055,Two year,Fiber optic,Bank transfer (automatic),7,0,0.5529251291676838,1
ref-2042,38,102.59759779077466,8500.0,Month-to-month,DSL,Credit card (automatic),6,1,0.3554820101524337,0
ref-2665,32,48.581213389664555,1114.782149013966,Month-to-month,Fiber optic,Credit card (automatic),6,1,0.0775572133579488,0
ref-2144,27,75.10412513660486,1366.2540187491663,Month-to-month,Fiber optic,Credit card (automatic),5,1,0.5550022035734855,1
ref-1703,9,84.01052595264315,412.6424083635759,Month-to-month,DSL,Electronic check,3,1,0.6285035320828615,1
ref-1657,52,50.34474601825844,215.26143429761004,One year,Fiber optic,Mailed check,4,0,0.1405972448294731,0
ref-67,18,66.53201860449171,803.2861192818527,Month-to-month,DSL,Electronic check,2,0,0.1182383243688253,0
ref-2534,45,86.29181082654766,1334.3605426844244,Two year,Fiber optic,Mailed check,3,0,0.3431032288430686,0
ref-2031,17,38.234850934108294,437.123438198722,One year,Fiber optic,Mailed check,2,0,0.1143194945397782,0
ref-2316,14,42.486660920014124,307.9298253863016,Month-to-month,Fiber optic,Bank transfer (automatic),5,0,0.7139000273212813,1
ref-1698,22,29.18008698072822,236.42764726666283,One year,No,Mailed check,8,0,0.3242930783176119,0
ref-417,14,120.97275814309835,1186.0671513935602,One year,DSL,Electronic check,0,1,0.1665468207874504,0
ref-908,19,35.356442110683,668.6916263015993,One year,Fiber optic,Credit card (automatic),3,0,0.1410541836360013,0
ref-2604,42,66.70116883521274,3226.015655508658,One year,Fiber optic,Mailed check,0,0,0.2011402415424654,0
ref-479,4,42.029589929776414,256.3206462927216,Month-to-month,DSL,Bank transfer (automatic),5,0,0.283701268286111,0
ref-1907,7,56.983344534221935,243.65796860128944,Month-to-month,Fiber optic,Bank transfer (automatic),8,0,0.1249819505522993,0
ref-2660,22,50.166938729766954,1220.8373136584246,One year,No,Credit card (automatic),3,0,0.3055007182459868,0
ref-1585,19,55.152545926258846,626.5658152164764,One year,No,Mailed check,6,0,0.3508482761442375,0
ref-1780,7,141.8327726321133,2071.089028931914,Month-to-month,Fiber optic,Mailed check,6,0,0.1710012389273906,0
ref-2383,20,136.76276289544683,626.614500269111,One year,DSL,Mailed check,8,0,0.4710855820598141,0
ref-628,27,42.677236146724304,158.18426405180736,Month-to-month,DSL,Mailed check,4,0,0.0518266967688994,0
ref-2588,56,46.996668143834256,874.7025959681407,One year,Fiber optic,Electronic check,6,1,0.5525214539371159,1
ref-591,56,28.530417747024007,771.4123813851365,One year,Fiber optic,Mailed check,8,1,0.2138748986785601,0
ref-1450,19,38.1533730432349,3376.172147442186,Month-to-month,Fiber optic,Credit card (automatic),4,0,0.2260069324868365,0
ref-2642,17,36.440316222623125,1175.9104160229867,Month-to-month,Fiber optic,Electronic check,6,0,0.2325252564558576,0
ref-663,19,80.4986078464202,612.22690678564,Two year,DSL,Credit card (automatic),7,1,0.3487703623470211,0
ref-2325,42,32.296197891687314,220.25702484617983,Month-to-month,Fiber optic,Bank transfer (automatic),8,0,0.6966558811941994,1
ref-2289,26,141.6174353808335,459.797745239258,Month-to-month,DSL,Credit card (automatic),3,1,0.3255081052173925,0
ref-1361,10,76.80039411365384,176.0382457939602,One year,No,Mailed check,3,1,0.2921916016883307,0
ref-2323,41,131.80339226184907,3089.940299770821,One year,Fiber optic,Electronic check,4,1,0.56254424523699,1
ref-2410,28,65.11598393213505,599.1961211880156,Month-to-month,DSL,Electronic check,8,0,0.3919462269191114,0
ref-625,22,117.18170455088774,2452.177538007849,Month-to-month,DSL,Credit card (automatic),3,1,0.2983961446124119,0
ref-595,43,80.14443889320071,653.3750814592214,Two year,DSL,Electronic check,2,1,0.224212079033155,0
ref-913,50,129.28738379974547,356.3660953291959,Two year,Fiber optic,Credit card (automatic),6,1,0.2238458906698477,0
ref-1867,49,59.81799232053288,430.348081278959,Two year,Fiber optic,Mailed check,0,0,0.2155006560204575,0
ref-2396,51,31.26877894700615,242.9757819738618,One year,DSL,Bank transfer (automatic),3,1,0.1069846952021046,0
ref-2742,28,119.88646847183685,1138.571662508027,Month-to-month,Fiber optic,Mailed check,2,0,0.1361706710469569,0
ref-1792,20,34.709730519156004,1821.287718202509,One year,Fiber optic,Credit card (automatic),6,1,0.0219647692218363,0
ref-457,34,150.8079214653303,631.8532334692715,One year,Fiber optic,Bank transfer (automatic),6,1,0.2312532538273521,0
ref-2855,8,52.789187055126575,654.728783981369,Month-to-month,DSL,Bank transfer (automatic),1,0,0.3509530111501852,0
ref-47,47,52.33353182303788,242.7305861058169,Month-to-month,DSL,Bank transfer (automatic),6,1,0.1698606651776486,0
ref-1490,20,36.195921528692196,68.49922079026452,Month-to-month,Fiber optic,Bank transfer (automatic),7,0,0.2366778190983442,0
ref-2612,10,52.41842842423318,461.3217574041051,Month-to-month,DSL,Electronic check,4,1,0.1826634170596304,0
ref-361,45,107.70707075371247,339.57136587795907,Two year,Fiber optic,Mailed check,2,1,0.2226829399009052,0
ref-352,25,63.615122339885374,653.6461193196565,Month-to-month,Fiber optic,Bank transfer (automatic),4,1,0.1324849154645275,0
ref-1938,56,24.641977940766346,237.933376093655,Two year,Fiber optic,Mailed check,7,0,0.4323336517140777,0
ref-758,7,43.60186142105606,1610.3192636330557,Two year,Fiber optic,Credit card (automatic),6,1,0.7647744617145491,1
ref-975,21,34.97953551286718,338.7802888640883,One year,DSL,Bank transfer (automatic),7,0,0.3461451344638069,0
ref-1980,37,191.90941244118716,1222.535687208801,Month-to-month,Fiber optic,Credit card (automatic),0,1,0.0641161140294942,0
ref-197,7,23.27991666198184,713.723925797635,One year,No,Bank transfer (automatic),8,0,0.276972822294473,0
ref-1260,18,62.89246014572574,774.5640636281129,Month-to-month,Fiber optic,Credit card (automatic),1,1,0.4654397617719512,0
ref-2797,29,112.96755153330336,323.95226682118715,One year,No,Bank transfer (automatic),8,1,0.3172012905665344,0
ref-2499,52,45.88337430540069,549.4368201312341,Two year,DSL,Credit card (automatic),2,1,0.4777809306380566,0
ref-1589,12,124.10910944978212,567.7611538788674,Month-to-month,No,Electronic check,3,0,0.2348520602566677,0
ref-2902,46,62.48579877483364,418.8115899128515,One year,DSL,Credit card (automatic),8,0,0.0723577142822297,0
ref-655,36,47.198233429782306,1194.5039006224893,Month-to-month,No,Mailed check,8,0,0.2462975478143819,0
ref-2023,30,143.78134552882472,3728.994212391548,Two year,No,Mailed check,7,0,0.1684095172355856,0
ref-903,55,73.37352918769716,481.1011437521618,One year,Fiber optic,Mailed check,3,1,0.5941043566498325,1
ref-2395,35,24.14740999903625,672.7841266167454,Month-to-month,Fiber optic,Bank transfer (automatic),0,1,0.3670690150155912,0
ref-2082,25,67.85092422808596,1312.1239311048869,One year,Fiber optic,Credit card (automatic),5,1,0.1810119629171092,0
ref-1311,27,96.65444363509891,1194.089748602052,One year,DSL,Bank transfer (automatic),5,0,0.2504225255692223,0
ref-1454,28,77.03202353077583,1127.7938741695575,Month-to-month,DSL,Bank transfer (automatic),6,1,0.1807340245847063,0
ref-643,26,93.79921757575798,580.83817067275,Month-to-month,DSL,Bank transfer (automatic),0,0,0.2484660216084539,0
ref-1527,13,135.2525729925149,410.98633966106655,Month-to-month,Fiber optic,Bank transfer (automatic),3,1,0.1594997531515354,0
ref-1123,15,65.6654839531739,231.6337975337748,Month-to-month,DSL,Credit card (automatic),8,0,0.1722724224564285,0
ref-1383,53,89.34920312431832,1074.630881468706,Month-to-month,Fiber optic,Credit card (automatic),7,1,0.3241326438848209,0
ref-1976,49,50.574370313581696,1637.043390052842,Two year,Fiber optic,Credit card (automatic),5,0,0.2877870003348428,0
ref-1887,29,66.77751949902044,525.8786968306523,Month-to-month,Fiber optic,Mailed check,2,0,0.0887293894188534,0
ref-2701,41,28.94086001094877,829.8014749230143,One year,Fiber optic,Bank transfer (automatic),6,1,0.3131594277226505,0
ref-2328,4,164.1509166162393,155.3004887788538,One year,DSL,Credit card (automatic),7,1,0.1558988313752879,0
ref-132,5,60.64686790124332,845.6212062954714,Month-to-month,Fiber optic,Mailed check,7,1,0.1548341547212653,0
ref-929,32,63.10941899086849,509.0200863172332,One year,DSL,Credit card (automatic),1,1,0.509148498468879,1
ref-1408,2,76.36515979471831,1054.4156541289635,Two year,No,Mailed check,6,0,0.2757190449486011,0
ref-2960,51,137.31959167212852,824.1178041741249,Month-to-month,DSL,Mailed check,5,1,0.1031586514324186,0
ref-44,7,59.86292896302322,329.9559550516421,Month-to-month,No,Mailed check,4,0,0.7048704725683512,1
ref-123,26,43.57300271249893,2411.649109470968,One year,Fiber optic,Mailed check,7,0,0.3370286389705057,0
ref-1307,11,165.90782040431824,3470.2844284798107,Two year,No,Bank transfer (automatic),8,0,0.1111788319129206,0
ref-1840,32,109.59031599597084,3198.8402483905897,One year,DSL,Electronic check,4,1,0.113118257164203,0
ref-1539,31,37.08469891435006,166.87389274677358,Two year,Fiber optic,Bank transfer (automatic),0,0,0.267246608811945,0
ref-2241,34,47.448032478712214,3770.726621895751,One year,DSL,Electronic check,5,0,0.0777410516211565,0
ref-2969,32,29.17252269489606,1897.446618613034,Month-to-month,DSL,Credit card (automatic),0,1,0.5153755528967023,1
ref-204,31,127.37194295325693,8272.637757813309,One year,Fiber optic,Credit card (automatic),2,1,0.0718565767375104,0
ref-747,16,94.01813834939165,244.5633353956172,One year,Fiber optic,Credit card (automatic),6,0,0.3937224258856966,0
ref-1369,34,114.50713745396408,388.10972787793776,Two year,DSL,Electronic check,7,0,0.4795072054235984,0
ref-2957,29,81.4615835038294,313.45793189405583,One year,DSL,Mailed check,0,1,0.3574379445535759,0
ref-2202,1,57.943001033602286,44.41878522349856,Month-to-month,DSL,Mailed check,8,1,0.2490236187008741,0
ref-2192,14,104.44654720414815,288.0016895973231,Two year,Fiber optic,Credit card (automatic),5,1,0.2699108735771029,0
ref-2398,16,35.81207166221234,6244.79052800312,Month-to-month,No,Electronic check,3,1,0.2525952974692775,0
ref-2117,38,73.98464991939186,114.45591608083149,Month-to-month,Fiber optic,Electronic check,5,1,0.0781234553595661,0
ref-2153,30,47.96033088963812,709.0203478625635,Month-to-month,Fiber optic,Bank transfer (automatic),4,1,0.4026736254481614,0
ref-2761,28,107.04066257407901,622.9420259622218,One year,Fiber optic,Mailed check,1,1,0.1382109246302914,0
ref-1991,29,111.2232729590308,911.9464344533296,Two year,Fiber optic,Bank transfer (automatic),3,1,0.3422473068895668,0
ref-2138,38,28.228563667579344,242.7361478727221,One year,Fiber optic,Bank transfer (automatic),7,0,0.3122700250277754,0
ref-2427,23,51.759466170820204,237.33781301107413,Two year,DSL,Mailed check,8,1,0.543467469343898,1
ref-1655,13,112.2418902110116,2841.5021916558712,Month-to-month,Fiber optic,Electronic check,4,1,0.3321326475627578,0
ref-463,24,139.7223097982854,178.56369833185673,One year,Fiber optic,Mailed check,0,0,0.3861121222909304,0
ref-1846,28,80.98452272133306,114.22646798509548,Two year,Fiber optic,Credit card (automatic),4,1,0.0510206001738788,0
ref-2828,37,63.132719012413105,362.7859722917067,Month-to-month,Fiber optic,Mailed check,1,0,0.3920169362940516,0
ref-474,43,38.756308120636966,452.2165804631909,Month-to-month,No,Bank transfer (automatic),0,0,0.0441320137522706,0
ref-1993,34,94.2929208946605,926.7618037968376,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,0.7711763936427894,1
ref-96,20,45.56262946576794,953.092059719353,Two year,DSL,Credit card (automatic),4,1,0.2125635403196863,0
ref-323,49,36.03544135383973,909.7461525298988,Month-to-month,Fiber optic,Mailed check,7,0,0.35723299589465,0
ref-227,33,84.17890096907772,148.35077899422396,Month-to-month,DSL,Mailed check,1,1,0.35866200268451,0
ref-1273,37,44.67952037984355,693.9370349798974,One year,Fiber optic,Bank transfer (automatic),4,1,0.100074706322069,0
ref-1032,46,122.61810387865211,540.5416883316433,One year,Fiber optic,Bank transfer (automatic),3,0,0.4047218110620806,0
ref-116,7,66.10595422606113,270.9629908936558,Month-to-month,DSL,Credit card (automatic),2,1,0.0677862000987882,0
ref-1001,42,28.99602999468145,566.1598634286936,Month-to-month,DSL,Mailed check,4,1,0.2708969253889434,0
ref-1095,6,48.95375675737559,783.7948851815671,One year,Fiber optic,Credit card (automatic),7,0,0.5111042824949255,1
ref-684,17,44.94669530292844,123.74144198396708,Month-to-month,Fiber optic,Credit card (automatic),3,1,0.1082772513621476,0
ref-1595,18,29.39297148960162,1267.1354601342405,Month-to-month,DSL,Electronic check,6,1,0.2307825160444957,0
ref-1145,25,42.51366028473308,188.45820697639155,Two year,Fiber optic,Bank transfer (automatic),4,0,0.1829261271654344,0
ref-2872,48,130.37732904566064,461.6938568805776,One year,Fiber optic,Credit card (automatic),3,1,0.4365696390802044,0
ref-1015,50,65.79828766522053,230.1676164475421,Month-to-month,Fiber optic,Electronic check,2,0,0.4808832121942521,0
ref-1884,39,31.523863158848453,248.29610256878053,One year,DSL,Mailed check,1,1,0.5260409861645668,1
ref-93,27,62.37429421053045,951.7978321133326,Month-to-month,Fiber optic,Electronic check,2,1,0.1769941028203694,0
ref-2565,25,37.770936680194524,2955.9238378104587,Month-to-month,Fiber optic,Mailed check,1,1,0.2130144816724906,0
ref-1601,46,68.89783871150857,278.5139164087381,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,0.4646558294264482,0
ref-1234,41,142.33059276007705,1285.509715556384,One year,Fiber optic,Bank transfer (automatic),4,0,0.4815439334873725,0
ref-393,38,108.19917598736183,114.20553492557148,Two year,No,Bank transfer (automatic),4,0,0.0805947778150844,0
ref-1981,37,68.69491535273455,786.5462021196068,Month-to-month,DSL,Bank transfer (automatic),7,0,0.3100758572529058,0
ref-2074,36,93.00357824394604,155.99448121389213,One year,DSL,Mailed check,7,0,0.4408719378905334,0
ref-822,7,146.49835004389027,245.9658641916502,One year,No,Mailed check,2,0,0.3407964248383792,0
ref-2683,50,40.313864508083206,1650.8762851094982,Two year,Fiber optic,Mailed check,8,0,0.0241388460907063,0
ref-1240,30,110.71305740202911,503.4096374298165,Month-to-month,No,Credit card (automatic),3,0,0.4897407891340118,0
ref-1858,37,131.57048679230837,265.0768778282869,One year,Fiber optic,Electronic check,8,0,0.0606873426304806,0
ref-1706,53,36.172304142911926,1299.6150976987874,Month-to-month,Fiber optic,Electronic check,4,0,0.3777185407070899,0
ref-2412,57,52.0473102880439,543.9535309493567,One year,Fiber optic,Credit card (automatic),5,1,0.3199954372596006,0
ref-2921,46,70.97451511136408,300.95062774493,Two year,DSL,Mailed check,8,0,0.3460868886396663,0
ref-1553,42,66.93739628760306,697.1329902065653,Month-to-month,Fiber optic,Mailed check,0,0,0.2946156038463385,0
ref-2189,36,64.6485829637917,126.34397036288806,Month-to-month,DSL,Bank transfer (automatic),4,0,0.1269403553814634,0
ref-937,14,72.52483534464422,2155.3004294333264,Month-to-month,Fiber optic,Mailed check,5,0,0.176699194921689,0
ref-198,23,88.33753038645905,357.4474095620035,Month-to-month,DSL,Credit card (automatic),0,1,0.1862774185086281,0
ref-1114,13,61.654742440711374,2048.3624850914275,One year,Fiber optic,Mailed check,2,1,0.3543530198741801,0
ref-161,42,75.90295799117162,637.8365235461036,Month-to-month,DSL,Mailed check,2,1,0.2742006039122547,0
ref-2390,32,100.6015396261737,2276.1904241193683,Two year,No,Mailed check,5,0,0.3696073705515182,0
ref-369,49,48.112285925360894,100.4989561592314,Month-to-month,Fiber optic,Electronic check,7,0,0.1113317658728965,0
ref-530,36,83.66446043440794,139.7188970711983,One year,Fiber optic,Mailed check,6,1,0.2407791186849549,0
ref-1356,17,20.929587135848482,873.538865847221,Month-to-month,DSL,Credit card (automatic),5,1,0.2013242437365848,0
ref-1821,46,114.16644166261389,8500.0,One year,DSL,Electronic check,8,1,0.1958442685862062,0
ref-495,26,38.1632332227787,5244.967149988424,Month-to-month,DSL,Mailed check,4,0,0.340602868492975,0
ref-2991,32,52.38797141714878,220.1320744839564,Two year,DSL,Credit card (automatic),3,0,0.4309158338062833,0
ref-1475,17,18.657042438387013,208.2396948434729,Two year,Fiber optic,Electronic check,7,1,0.1202406640757306,0
ref-1011,50,50.92361130213043,412.2883000316216,Month-to-month,Fiber optic,Mailed check,6,0,0.2420389065464778,0
ref-1385,11,31.676460365601095,1383.9692846638095,Two year,Fiber optic,Mailed check,8,1,0.1317451141956427,0
ref-2698,16,107.25901397039733,762.9840516989359,Month-to-month,DSL,Electronic check,3,0,0.4270628056961386,0
ref-2757,37,88.23536394819551,458.78141303511546,One year,Fiber optic,Credit card (automatic),4,1,0.1962117461891737,0
ref-956,22,47.375203933573076,1227.0214424878684,Month-to-month,DSL,Mailed check,2,0,0.1570781306485495,0
ref-2254,17,38.424458299773,246.7682624241,Month-to-month,DSL,Electronic check,4,1,0.2003768732330928,0
ref-2227,52,74.66632973985895,224.4559428167641,Month-to-month,Fiber optic,Mailed check,7,0,0.1239353867130633,0
ref-2233,10,26.329727058429924,1241.004394729445,Month-to-month,DSL,Bank transfer (automatic),8,1,0.3680440414111016,0
ref-2313,13,104.80124452329171,510.8088796066865,Month-to-month,No,Mailed check,3,0,0.3134794779575951,0
ref-1626,33,28.429874566413577,1447.155323681701,Two year,DSL,Mailed check,3,1,0.2347231160745141,0
ref-1259,41,29.522766210393538,1066.8343750340252,Month-to-month,Fiber optic,Bank transfer (automatic),7,1,0.2432969767149863,0
ref-186,8,65.70140156530105,627.1698194751981,Month-to-month,DSL,Electronic check,0,1,0.1662247702926615,0
ref-1558,51,83.79629646379786,1928.4473202145984,Month-to-month,Fiber optic,Credit card (automatic),3,0,0.2468186238727184,0
ref-102,48,45.754649668837075,914.5920023816908,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,0.4826377209284567,0
ref-2970,30,65.71526890006933,323.94198576633755,Month-to-month,DSL,Bank transfer (automatic),0,0,0.3706338815100455,0
ref-2256,44,93.94205051934955,429.4162348779678,One year,Fiber optic,Credit card (automatic),1,1,0.1174365954713121,0
ref-2874,28,106.37612909218252,568.6176326090575,Two year,Fiber optic,Mailed check,0,1,0.0153080470788632,0
ref-2362,57,52.370323590730415,6944.692925089352,Month-to-month,Fiber optic,Electronic check,3,0,0.2458397509097803,0
ref-2238,34,37.13862179615142,480.50642364846175,Month-to-month,No,Credit card (automatic),8,0,0.2338093784988172,0
ref-940,42,47.91784908955085,486.82498265251087,Month-to-month,Fiber optic,Bank transfer (automatic),7,1,0.5107324175161642,1
ref-2258,10,98.202954890976,98.31580919840424,One year,DSL,Credit card (automatic),3,0,0.5696579703044652,1
ref-5,46,65.10793928263166,1139.6743624854362,Month-to-month,Fiber optic,Electronic check,2,1,0.6057282896253201,1
ref-2454,53,22.655556986817952,130.36835054846802,Two year,DSL,Credit card (automatic),8,1,0.0648988651424927,0
ref-210,18,60.00752254042412,51.38069993701984,Month-to-month,Fiber optic,Bank transfer (automatic),7,1,0.0718477145983901,0
ref-2012,9,129.42347209468267,783.4617608539037,Two year,No,Credit card (automatic),8,1,0.1622792012797051,0
ref-2174,17,62.56104355855371,718.8412758439015,Two year,DSL,Credit card (automatic),5,0,0.177315686036592,0
ref-1541,15,93.42975663683175,630.5907243472611,One year,DSL,Credit card (automatic),7,0,0.2193408021379894,0
ref-1820,17,137.27612827553872,1168.409659377007,Month-to-month,DSL,Bank transfer (automatic),2,1,0.219666657905684,0
ref-729,36,107.61275540156036,233.96957971606463,One year,DSL,Credit card (automatic),0,0,0.5745716803332271,1
ref-958,60,94.09524605815925,513.5121106520781,One year,DSL,Mailed check,5,0,0.2129239327749674,0
ref-840,19,63.356857058332984,309.0834545518991,Two year,No,Mailed check,4,0,0.1752972136596907,0
ref-1841,15,141.29577554775017,324.56946394198786,One year,Fiber optic,Bank transfer (automatic),1,0,0.1403140894226954,0
ref-1958,34,57.57914492921437,4406.033700472554,Month-to-month,DSL,Electronic check,7,0,0.242463798604908,0
ref-223,16,104.89324086190044,357.3106267686497,One year,No,Mailed check,1,1,0.1344038972895151,0
ref-39,37,37.76686055034125,403.34212259525896,Two year,Fiber optic,Mailed check,1,0,0.0877805334502104,0
ref-1156,15,61.52631745224459,597.5206423337191,Month-to-month,Fiber optic,Electronic check,3,0,0.4055796036001186,0
ref-153,19,59.272044717657735,341.7174363428603,Month-to-month,No,Bank transfer (automatic),6,0,0.1948722326401431,0
ref-1828,30,61.94453932781974,716.4035565805447,Month-to-month,Fiber optic,Bank transfer (automatic),6,1,0.1367706971484337,0
